Eucalyptus_albens_Powers_J395b,Eucalyptus_albens_McKillop_J376_622
Eucalyptus_albens_Powers_J395a,Eucalyptus_albens_McKillop_J376_623
Eucalyptus_albens_Powers_J395,Eucalyptus_albens_McKillop_J376_923
Eucalyptus_albens_Powers_J395,Eucalyptus_albens_McKillop_J376_924
Eucalyptus_albens_Lake_J394g,Eucalyptus_albens_McKillop_J376a_1372
Eucalyptus_albens_Lake_J394g,Eucalyptus_albens_McKillop_J376a_1373
Eucalyptus_albens_Lake_J394f,Eucalyptus_albens_McKillop_J376a_1655
Eucalyptus_albens_Lake_J394f,Eucalyptus_albens_McKillop_J376a_618
Eucalyptus_albens_Lake_J394e,Eucalyptus_albens_McKillop_J376a_619
Eucalyptus_albens_Lake_J394e,Eucalyptus_albens_McKillop_J376a_621
Eucalyptus_albens_Lake_J394d,Eucalyptus_albens_McKillop_J376b_1371
Eucalyptus_albens_Lake_J394d,Eucalyptus_albens_McKillop_J376b_616
Eucalyptus_albens_Lake_J394c,Eucalyptus_albens_McKillop_J376b_617
Eucalyptus_albens_Lake_J394c,Eucalyptus_albens_McKillop_J376c_1370
Eucalyptus_albens_Lake_J394b,Eucalyptus_albens_McKillop_J376c_614
Eucalyptus_albens_Lake_J394b,Eucalyptus_albens_McKillop_J376c_615
