Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type
Populus trichocarpa,LN,Ptrichocharpa_LN00,,,49.23,-124.07,60,Holliday,Capture
Populus trichocarpa,LO,Ptrichocharpa_LO02,,,46.08,-123.92,100,Holliday,Capture
Populus trichocarpa,MC,Ptrichocharpa_MC00,,,43.02,-123.29,184,Holliday,Capture
Populus trichocarpa,MC,Ptrichocharpa_MC01,,,43.02,-123.29,184,Holliday,Capture
Populus trichocarpa,MC,Ptrichocharpa_MC02,,,43.02,-123.29,184,Holliday,Capture
Populus trichocarpa,MC,Ptrichocharpa_MC03,,,43.02,-123.29,184,Holliday,Capture
Populus trichocarpa,MC,Ptrichocharpa_MC04,,,43.02,-123.29,184,Holliday,Capture
Populus trichocarpa,MC,Ptrichocharpa_MC05,,,43.02,-123.29,184,Holliday,Capture
Populus trichocarpa,MC,Ptrichocharpa_MC06,,,43.02,-123.29,184,Holliday,Capture
Populus trichocarpa,MC,Ptrichocharpa_MC08,,,43.02,-123.29,184,Holliday,Capture
Populus trichocarpa,MD,Ptrichocharpa_MD00,,,58.37,-134.6,6,Holliday,Capture
Populus trichocarpa,MD,Ptrichocharpa_MD01,,,58.37,-134.6,6,Holliday,Capture
Populus trichocarpa,MD,Ptrichocharpa_MD02,,,58.37,-134.6,6,Holliday,Capture
Populus trichocarpa,ME,Ptrichocharpa_ME00,,,50.22,-125.8,30,Holliday,Capture
Populus trichocarpa,ME,Ptrichocharpa_ME01,,,50.22,-125.8,30,Holliday,Capture
Populus trichocarpa,ME,Ptrichocharpa_ME02,,,50.22,-125.8,30,Holliday,Capture
Populus trichocarpa,MF,Ptrichocharpa_MF01,,,51.32,-126.23,275,Holliday,Capture
Populus trichocarpa,MG,Ptrichocharpa_MG00,,,54.18,-122,579,Holliday,Capture
Populus trichocarpa,MG,Ptrichocharpa_MG01,,,54.18,-122,579,Holliday,Capture
Populus trichocarpa,MH,Ptrichocharpa_MH00,,,51.62,-126.58,122,Holliday,Capture
Populus trichocarpa,MH,Ptrichocharpa_MH06,,,51.63,-126.68,70,Holliday,Capture
Populus trichocarpa,MM,Ptrichocharpa_MM00,,,49.18,-122.58,15,Holliday,Capture
Populus trichocarpa,MT,Ptrichocharpa_MT00,,,49.12,-122.33,8,Holliday,Capture
Populus trichocarpa,NA,Ptrichocharpa_NA02,,,55.22,-129.13,58,Holliday,Capture
Populus trichocarpa,NA,Ptrichocharpa_NA04,,,55.4,-129.13,305,Holliday,Capture
Populus trichocarpa,NA,Ptrichocharpa_NA05,,,55.72,-128.82,183,Holliday,Capture
Populus trichocarpa,NA,Ptrichocharpa_NA06,,,55.72,-128.82,183,Holliday,Capture
Populus trichocarpa,NB,Ptrichocharpa_NB00,,,45.58,-122,300,Holliday,Capture
Populus trichocarpa,NB,Ptrichocharpa_NB01,,,45.58,-122,300,Holliday,Capture
