Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,
Boechera stricta,,Bstricta_RP617,USA,,44.1934,-113.73622,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP621,USA,,44.57654,-113.47087,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP644,USA,,43.812,-114.6199,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP008,USA,,40.435,-111.616,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP012,USA,,40.684,-110.9318,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP075,USA,,40.736,-110.8676,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP093,USA,,38.793,-116.8592,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP095,USA,,42.596,-110.5083,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP143,USA,,42.485,-110.545,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP145,USA,,40.612,-115.3709,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP165,USA,,36.406,-112.0917,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP181,USA,,37.612,-112.8303,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP190,USA,,41.922,-111.4783,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP196,USA,,40.823,-110.8634,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP207,USA,,37.516,-112.7042,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP214,USA,,38.966,-111.5722,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP219,USA,,38.965,-112.0988,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP236,USA,,39.765,-110.9163,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP280,USA,,43.54241,-109.837,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP324,USA,,38.21125,-112.42587,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP325,USA,,37.879,-111.87043,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP326,USA,,38.00497,-111.7126,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP327,USA,,39.88347,-110.77562,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP328,USA,,39.87903,-110.7997,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP329,USA,,39.88028,-110.76032,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP330,USA,,39.8727,-110.81767,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP331,USA,,40.31362,-111.28025,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP332,USA,,38.65245,-111.94635,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP333,USA,,38.09653,-111.69225,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP335,USA,,38.47513,-111.46083,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP337,USA,,37.94522,-112.20185,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP338,USA,,40.21893,-111.25043,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP339,USA,,37.98475,-112.22398,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP340,USA,,38.63022,-111.97983,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP342,USA,,37.94403,-111.69953,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP344,USA,,37.98012,-111.72472,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP345,USA,,38.07008,-112.1417,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP346,USA,,39.08483,-111.33973,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP347,USA,,39.08058,-111.31878,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP348,USA,,38.5093,-111.49668,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP349,USA,,38.81433,-111.66725,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP350,USA,,38.80653,-111.68993,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP352,USA,,37.92872,-111.86618,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP353,USA,,37.83053,-111.88277,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP354,USA,,40.53782,-110.35575,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP355,USA,,38.4482,-111.44933,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP356,USA,,38.62688,-111.64732,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP357,USA,,38.67502,-111.94302,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP358,USA,,37.95985,-111.83832,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP359,USA,,38.05977,-111.5913,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP360,USA,,38.53248,-111.95263,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP361,USA,,38.56273,-111.96758,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP362,USA,,38.55042,-111.97152,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP363,USA,,38.577,-111.94595,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP364,USA,,38.59143,-111.9396,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP365,USA,,38.6626,-112.27527,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP366,USA,,40.29412,-111.2513,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP367,USA,,38.49628,-111.45813,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP368,USA,,40.56498,-110.50452,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP369,USA,,40.55498,-110.48873,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP370,USA,,40.53378,-110.46438,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP372,USA,,38.75268,-111.65188,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP373,USA,,38.72395,-111.67807,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP374,USA,,39.8126,-111.69457,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP375,USA,,39.83448,-111.72215,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP376,USA,,39.84242,-111.72177,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP377,USA,,39.87908,-111.68562,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP378,USA,,39.91908,-111.63362,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP379,USA,,40.02828,-111.25833,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP380,USA,,38.69638,-111.9379,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP381,USA,,39.3141,-111.36673,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP382,USA,,38.6796,-112.28585,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP383,USA,,38.22057,-112.41435,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP384,USA,,38.06627,-111.63338,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP386,USA,,39.33215,-111.4331,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP387,USA,,39.31997,-111.41032,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP388,USA,,39.385,-111.38755,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP389,USA,,39.30538,-111.38982,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP390,USA,,39.31918,-111.47383,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP391,USA,,39.90688,-111.24165,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP392,USA,,39.88333,-111.26383,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP393,USA,,39.86445,-111.28653,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP396,USA,,39.7489,-111.32355,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP398,USA,,39.98658,-111.15397,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP399,USA,,40.03637,-111.2002,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP400,USA,,40.58565,-110.33055,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP401,USA,,40.22407,-111.22883,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP402,USA,,38.60998,-111.67165,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP404,USA,,38.5814,-111.47893,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP405,USA,,38.25455,-112.33197,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP407,USA,,38.26385,-112.38053,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP408,USA,,38.22568,-112.43942,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP409,USA,,38.67505,-111.66268,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP410,USA,,40.91982,-110.76753,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP411,USA,,40.93557,-110.70413,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP413,USA,,40.9506,-110.64735,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP414,USA,,40.95693,-110.67597,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP415,USA,,40.92935,-110.61498,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP417,USA,,40.8967,-110.66203,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP418,USA,,40.94707,-110.5829,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP419,USA,,40.93273,-110.56252,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP420,USA,,40.90998,-110.54825,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP421,USA,,40.9567,-110.55885,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP422,USA,,40.95707,-110.5039,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP423,USA,,40.95303,-110.46135,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP424,USA,,40.94293,-110.4175,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP425,USA,,40.92312,-110.40498,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP426,USA,,40.95452,-110.39298,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP427,USA,,41.00083,-110.3781,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP428,USA,,41.01083,-110.35695,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP429,USA,,40.9819,-110.34542,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP430,USA,,40.95428,-110.31737,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP432,USA,,37.97272,-111.8167,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP433,USA,,38.61255,-111.96795,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP434,USA,,38.05188,-112.16805,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP435,USA,,40.602,-110.34702,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP453,USA,,44.99228,-111.85813,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP469,USA,,41.45222,-111.50437,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP470,USA,,41.41775,-111.52133,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP471,USA,,41.47532,-111.48393,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP635,USA,,40.92935,-110.61498,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP638,USA,,37.975267,-112.217267,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP645,USA,,39.8251,-111.35645,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP646,USA,,39.69333,-111.32828,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP647,USA,,38.45565,-111.45263,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP648,USA,,38.2235,-112.3766,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP668,USA,,38.0143,-111.76162,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP669,USA,,38.47878,-111.45955,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP670,USA,,37.99905,-111.79477,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ041,USA,,45.03348,-114.10645,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ053,USA,,45.12658,-114.13663,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ088,USA,,44.44338,-114.73413,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ097,USA,,44.44338,-114.73413,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ102,USA,,44.45728,-114.75288,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ152,USA,,44.503,-114.7532,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ365,USA,,45.11455,-114.07825,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ411,USA,,44.7943,-114.258367,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ422,USA,,44.832783,-114.2547,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_HZ449,USA,,44.441583,-114.733583,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP017,USA,,45.6544,-113.7867,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP021,USA,,37.913,-119.2576,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP033,USA,,43.497,-110.9544,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP037,USA,,44.406,-115.2858,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP041,USA,,44.965,-114.6021,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP046,USA,,44.366,-115.1435,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP053,USA,,44.288,-115.4813,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP070,USA,,45.71,-113.9981,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP072,USA,,45.705,-113.9887,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP074,USA,,45.703,-113.9852,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP076,USA,,44.941,-114.1211,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP089,USA,,45.2,-115.9902,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP092,USA,,44.912,-114.3866,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP098,USA,,44.444,-115.0893,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP105,USA,,44.604,-114.5424,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP106,USA,,45.72,-113.9942,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP109,USA,,45.547,-113.7632,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP114,USA,,45.336,-114.0039,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP115,USA,,45.141,-113.4695,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP120,USA,,45.125,-114.1472,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP122,USA,,44.8413,-114.2723,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP126,USA,,44.865,-114.298,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP128,USA,,45.1155,-114.1442,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP130,USA,,45.534,-113.08,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP131,USA,,38.051,-119.2502,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP137,USA,,44.968,-114.121,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP147,USA,,44.475,-114.7307,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP148,USA,,48.706,-120.6722,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP149,USA,,43.768,-113.9014,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP150,USA,,45.679,-113.8328,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP154,USA,,36.449,-118.2289,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP161,USA,,46.268,-111.9275,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP167,USA,,44.416,-115.4703,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP174,USA,,45.1564,-114.1517,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP183,USA,,44.855,-118.2638,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP188,USA,,44.807,-114.2706,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP192,USA,,44.411,-115.372,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP193,USA,,44.795,-113.7822,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP200,USA,,44.296,-115.4799,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP202,USA,,45.1185,-114.1584,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP210,USA,,44.834,-118.2477,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP223,USA,,44.37,-115.397,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP224,USA,,45.4425,-113.8384,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP225,USA,,45.095,-113.4233,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP227,USA,,44.479,-115.3204,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP230,USA,,44.503,-114.7532,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP232,USA,,44.7025,-114.3158,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP233,USA,,45.6022,-113.6825,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP244,USA,,46.561,-112.3032,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP249,USA,,44.8409,-114.2742,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP254,USA,,45.17,-113.5205,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP263,USA,,45.5697,-113.7065,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP439,USA,,45.34712,-111.52967,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP445,USA,,45.45843,-111.85437,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP448,USA,,44.92322,-111.35938,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP450,USA,,45.12525,-111.862,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP461,USA,,44.5627,-112.143,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP462,USA,,44.54178,-112.12652,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP464,USA,,44.59678,-111.53612,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP468,USA,,44.48527,-112.08837,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP472,USA,,37.43448,-118.74772,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP473,USA,,37.43133,-118.74947,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP474,USA,,37.43397,-118.748,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP475,USA,,37.74395,-119.03577,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP479,USA,,44.64368,-113.53183,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP480,USA,,44.60812,-113.57627,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP636,USA,,44.84345,-114.272933,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP641,USA,,44.8867,-111.35628,,Mitchell-Olds,WGS,
Boechera stricta,,Bstricta_RP649,USA,,44.57703,-113.47208,,Mitchell-Olds,WGS,
