Orthogroup,At Genes,Tau Min,Tau Z,At Node Betweenness Max,At Node Betweenness Z,At Node Strength Max,At Node Strength Z,At Node Degree Max,At Node Degree Z,At Node Closeness Max,At Node Closeness Z
OG0000418,AT4G31880/AT1G15940/AT1G80810,0.636593205,-0.908011426,34569.28333,-0.232865197,4606.1174,2.092541517,1281,2.226835458,1.02E-05,1.004498731
OG0000419,ENODL11/ENODL14/ENODL12/ENODL15/ENODL13/ENODL10/ENODL9,0.735247253,-2.186621148,18049.33333,-2.306078273,2362.6377,-0.801481441,471,-1.557467486,9.01E-06,-2.468036725
OG0000422,AT4G25780/AT4G25790/AT4G30320/AT4G31470/AT5G57625,0.946201773,-2.877455758,50505.16667,0.769606688,716.1435,-2.256849712,183,-2.515468401,8.81E-06,-2.371629287
OG0000428,NPC2/NPC3/NPC4/NPC5/NPC6/NPC1,0.647384282,-1.566621625,32589.5,-0.939636255,1907.8273,-1.178194516,634,-1.099126802,9.99E-06,-0.713563181
OG0000429,CPK24/CPK14/CPK7/CDPK19/CPK13/CPK32/CDPK1/CPK30,0.47542735,-0.513343079,42149.78333,-0.347727771,2915.0235,-0.609104585,922,-0.389056499,1.02E-05,1.012081113
OG0000430,TLP2/TLP3/TLP10/TLP5/TLP6/TLP1,0.469124579,-0.161332976,57633.73333,0.912097085,2571.4161,-0.770015606,829,-0.636420061,1.02E-05,1.032591207
OG0000433,AT2G01540/AT5G37740/C2/AT1G23140/AT1G48590/AT1G66360/AT1G70790/EHB1/AT1G70810/AT1G73580,0.740012369,-2.55522374,90981,2.058481757,1325.3225,-2.191933905,462,-1.996757537,9.71E-06,-1.841815217
OG0000434,TT4,0.895417904,-1.028952608,5516.833333,-1.46599665,724.8843,-0.801062292,177,-0.995974585,8.66E-06,-1.07822897
OG0000435,AT2G04410/AT2G17660/AT4G35655/AT5G40645/NOI/AT5G63270/RIN4/AT3G48450,0.473076479,-0.47758694,40499.53333,-0.179438503,1986.3604,-1.121655995,650,-1.054604999,9.99E-06,-0.676017401
OG0000436,AT2G38995/AT2G43255/AT5G12420/AT5G16350/AT5G22490/AT5G53380/FOP1/AT3G49190/AT3G49200/AT3G49210,0.824165504,-3.012151181,24998.5,-1.674007815,704.4396,-2.603830791,190,-2.771503011,9.25E-06,-2.216079255
OG0000439,MOS6/IMPA-2/IMPA-5/IMPA-1/IMPA-6/IMPA-4,0.426256957,0.331843978,54734.96667,0.867820731,3838.2617,0.740893718,1156,1.188605718,1.02E-05,0.869150757
OG0000440,AT2G19400/AT2G20470/AT4G14350/AT4G33080/AT5G09890/AT3G23310/AT1G03920/AT1G30640,0.601469364,-1.539959057,65074.8,1.223848939,2864.0183,-0.643136001,905,-0.462643947,1.03E-05,2.191933905
OG0000441,AT4G00350/DTX35/AT5G38030/AT3G26590/RSH2/AT1G23300/AT1G47530,0.402138424,0.517055637,27700.83333,-1.619737418,827.0456,-2.662197915,277,-2.545343442,9.62E-06,-1.846812074
OG0000442,GLYI8/GLYI4/GLYI7,0.881584991,-1.950024402,20502.83333,-1.505415174,596.6869,-2.165818162,171,-2.191933905,8.42E-06,-2.314851548
OG0000443,AT2G07020/AT2G24370/AT4G31230/AT5G12000/AT5G26150/AT5G35380/AT3G20200/AT1G16760/AT1G78940,0.857575758,-3.072548807,65752.23333,1.529452309,1403.2533,-1.417018776,231,-2.212550145,9.06E-06,-2.16900263
OG0000444,CSLA07/ATCSLA15/CSLA01/ATCSLA09/CSLA11/CSLA02/CSLA14/CSLA03/CSLA10,0.645971296,-1.928707019,39003.5,-0.937274889,1342.1719,-2.481027225,416,-2.461694526,9.88E-06,-1.670315968
OG0000447,CHX17/CHX18/CHX19/CHX20,0.778002185,-1.805591346,48363,0.811161088,746.7583,-1.860367313,244,-1.80186149,9.09E-06,-1.822274195
OG0000449,AT2G37540/AT4G11410/AT4G23420/Tic32-IVa/AT5G02540,0.593184593,-1.085280523,48243.83333,0.440757387,648.5042,-2.731346185,207,-2.662197915,9.35E-06,-2.092541517
OG0000450,AT2G40460/AT5G46040/PTR3,0.897996948,-2.036099541,26220.5,-0.568959251,501.0535,-1.808062346,183,-1.639234251,8.97E-06,-1.507306279
OG0000452,CALS5/GSL03/GSL12/GSL09/GSL04/CALS1,0.566601732,-1.056955763,50815.46667,0.637537385,3090.6367,-0.15046487,847,-0.41178788,1.02E-05,0.996973666
OG0000453,AT4G15755/AT3G16510/SRC2,0.728010454,-1.352678156,23671.33333,-0.785237367,1454.747,-0.747712362,405,-0.889740865,9.42E-06,-1.109195279
OG0000454,AT4G25090/RBOHA/RBOHD/RHD2/AT5G60010/AT3G45810/RBOHB,0.592398778,-1.381265752,34767.66667,-0.728944022,1258.4365,-1.809623475,391,-1.819084149,9.12E-06,-2.337599107
OG0000456,GSTF9/GSTF10/GSTF12/GSTF11/ATGSTF13,0.753978929,-1.698697192,42202.9,0.389056499,1114.0164,-1.39415681,357,-1.374342835,9.61E-06,-1.229009049
OG0000457,AT2G26730/AT4G23740/AT5G41680/AT5G58300/AT3G08680,0.552645503,-0.788955603,49956,0.72973742,2291.8794,-0.672582397,732,-0.63567562,1.01E-05,0.172027617
OG0000458,CRK1/CRK3/AT5G24430/AT3G19100/AT3G49370/CRK/AT3G56760/AT1G49580,0.520140177,-0.957324506,98392.56667,2.172209247,1574.9369,-2.066131033,518,-1.949894093,1.01E-05,-0.161236872
OG0000459,CDC20.2/CDC20.1/CDC20.4/CDC20.3/CDC20.5,NA,-2.24510752,4929.666667,-2.351851074,1707.4093,-0.567887152,325,-1.089168532,8.56E-06,-1.795729152
OG0000460,UXS6/UXS4/UXS3/UXS5/UXS1/AUD1,0.394183845,0.717131042,62208.83333,1.1800225,3902.7223,0.730531277,1150,1.066342594,1.02E-05,0.560756404
OG0000463,AT1G09400/AT1G17990/AT1G18020/OPR1/OPR2,0.82687384,-2.287490707,18198.3,-1.237464719,908.5697,-1.197277407,257,-1.323739667,8.99E-06,-1.489553859
OG0000464,AT2G01820/AT3G23750/AT1G24650/TMK1,0.574217095,-0.747663147,22085.73333,-1.365020897,1869.8714,-0.772062127,624,-0.713171027,1.01E-05,0.194910049
OG0000465,AT2G21120/AT4G09640/AT4G13800/AT4G38730/AT3G23870/AT1G34470/AT1G71900,0.452722278,-0.097837817,71808,1.492325711,2963.1799,-0.554717621,950,-0.250396875,1.02E-05,1.298602023
OG0000466,SUS3/SUS1/SUS5/SUS2/SUS4/SUS6,0.680844156,-1.741510401,74416.83333,1.672774664,1243.3497,-2.087141969,284,-2.494450408,9.14E-06,-2.59491518
OG0000467,AT2G41980/AT4G27880/AT5G53360/SINAT2/AT3G61790,0.4530374,0.174522287,45233.33333,0.225685675,2897.5817,-0.353547765,909,-0.152002629,1.02E-05,0.839802872
OG0000469,MPK6/MPK12/MPK4/MPK5/MPK3/MPK10/MPK11/ATMPK13,0.413462813,0.273052172,42482.9,-0.313684979,3307.525,-0.210428394,1041,0.283165497,1.01E-05,0.117942097
OG0000470,CUL1/CUL2/AT1G43140,0.767240095,-1.504193538,32686.23333,0.540939552,4656.1577,2.508338686,1395,3.378885915,1.02E-05,1.956035763
OG0000471,AT1G71695,0.826762353,-0.771325384,14021.66667,-0.777809676,569.5521,-0.984062242,199,-0.916715759,9.29E-06,-0.585481261
OG0000475,PLDBETA1/PLDBETA2/PLDGAMMA2/PLDGAMMA3/PLDGAMMA1/PLDDELTA,0.577281234,-1.13340275,29672.4,-1.428732863,2089.0953,-1.187989726,699,-1.067954582,9.98E-06,-0.919032444
OG0000476,"ATB' GAMMA/""ATB' ALPHA""/""ATB' BETA""/AT3G21650/AT3G26020/AT1G13460",0.43741342,0.213375516,53494,0.678694593,3320.9412,-0.055975311,1050,0.452515549,1.03E-05,2.371629287
OG0000477,FUT2/FT1/FUT10/AT2G15360/FUT5/FUT4/FUT6/FUT8/FUT9/FUT3,NA,-2.795118625,26438.66667,-1.295780999,1912.2943,-0.981105914,636,-0.90979503,1.00E-05,-0.318479424
OG0000478,AT2G01310/CYC3B/CYCA2;1/CYCA3;1/CYCA2;3/CYCA3;2/CYCA3;3/CYCA3;4/CYCA2;4,0.621251121,-1.773352812,39906,-0.411126054,1899.6149,-1.371222274,562,-1.489553859,9.80E-06,-1.468673394
OG0000479,AT2G44130/AT3G59940/AT1G15670/AT1G80440,0.658992347,-1.028450919,19589.33333,-1.572992633,1166.1542,-1.345220308,302,-1.575091513,9.13E-06,-1.780686928
OG0000480,AT2G34300/AT2G40280/AT5G64030/AT3G51070/AT3G56080/AT1G19430/AT1G29470,0.451284737,0.044200324,51326.06667,0.530410614,3126.3353,-0.271474381,914,-0.281583388,1.03E-05,1.689008216
OG0000482,SSI2/AT5G16230/AT5G16240/AT3G02610/AT3G02620/AT3G02630/FTM1,0.444876815,-0.018473432,48998.83333,0.511951285,2088.8314,-1.0310379,669,-1.0014819,1.02E-05,0.614971552
OG0000483,TUA6/TUA3/TUA5/TUA4/TUA2/TUA1,0.606071998,-1.331582897,56472.03333,0.847615551,2338.7486,-0.968393004,720,-0.997973743,1.00E-05,-0.704571167
OG0000484,LAC2/LAC17,0.857229243,-1.494191495,9614.666667,-1.862085956,1348.6486,-0.830752366,245,-1.359637431,8.45E-06,-1.851855473
OG0000491,"XIP1/IKU2/""LRR XI-23""/AT1G72180",0.557385972,-0.628893624,37053.83333,-0.024326788,1510.6131,-1.055666045,419,-1.201647209,9.66E-06,-1.136610578
OG0000492,AT4G02900/AT4G04340/AT4G15430/AT4G22120/AT3G21620/AT1G11960/AT1G32090/AT1G62320,0.56858717,-1.322315948,55494.56667,0.687910766,1620.9101,-1.827094317,541,-1.696653169,9.88E-06,-1.419512566
OG0000493,scpl38/scpl36/scpl37/scpl39/AT3G56540/scpl40,0.838311688,-2.484587343,22221.73333,-1.354293084,1481.6762,-1.076056498,227,-1.879582732,8.73E-06,-2.114773031
OG0000495,OMT1/AT1G33030,0.792563191,-1.251302331,16279.33333,-1.366566317,633.2551,-1.592137949,181,-1.649813547,9.18E-06,-1.345972147
OG0000496,AT4G11180/AT4G11190/AT4G11210/DIR6/DIR5,NA,NA,23910.83333,-1.794206571,871.4128,-2.293242264,270,-2.306078273,8.64E-06,-2.816697931
OG0000497,AT5G08350/AT5G23350/AT5G23360/AT5G23370,NA,-2.213203452,3470,-2.515468401,279.7849,-2.347047289,90,-2.328355101,8.38E-06,-1.884945721
OG0000504,APK2B/PK1B/NAK/APK1A/APK2A/AT1G26970/AT1G74490,0.523385458,-0.858247509,33310.5,-1.066342594,1798.1128,-1.471360701,515,-1.615238309,9.48E-06,-2.109116838
OG0000506,FLS1/FLS6/FLS2/FLS3/FLS4/FLS5,0.798446859,-2.334431031,15464.66667,-2.23047882,784.2923,-2.195305665,218,-2.28904631,8.82E-06,-2.351851074
OG0000509,AT2G05920/ARA12/SBTI1.1,0.549160493,-0.270598718,38725.96667,0.118860678,1340.5911,-1.1800225,448,-1.121655995,9.96E-06,-0.343209248
OG0000510,ATG8D/ATG8E/ATG8B/ATG8F/APG8A/ATG8G/ATG8C,0.514147186,-0.783721351,51809.73333,0.435736864,2579.9709,-0.888837819,801,-0.864723288,9.99E-06,-1.029487078
OG0000511,AT5G62420/AT1G59950/AT1G59960,0.775106082,-1.531310285,41894.56667,1.10807101,703.1271,-0.828607504,244,-0.763488285,9.46E-06,-0.392009836
OG0000512,AT4G05540/AT5G37030/AT5G37140/AT5G37150/AT5G37160/AT5G37165/AT5G52090/AT1G65780/AT1G65810,NA,-3.306918003,NA,NA,NA,NA,NA,NA,NA,NA
OG0000515,AT2G22620/AT4G24430/AT4G37950/AT4G38030/AT1G09880/AT1G09890/AT1G09910,0.424359926,0.246150953,20157.66667,-1.532396782,875.6367,-1.683965905,303,-1.565700587,9.44E-06,-1.442365051
OG0000517,ELIP2/ELIP1,0.812615623,-1.335177736,9126.833333,-1.912608769,697.372,-1.476767425,190,-1.608550334,8.65E-06,-1.725568689
OG0000520,GAE4/GAE3/GAE5/GAE1/GAE6/GAE2,0.496113307,-0.296135613,121678.5667,2.771503011,1788.542,-1.290169678,599,-1.196033084,1.01E-05,0.431728344
OG0000522,SULTR3;2/SULTR3;4/SULTR3;1/AST91,0.771455628,-1.779077982,27116.33333,-1.233551142,550.6475,-2.59491518,190,-2.449299434,9.14E-06,-2.098002772
OG0000524,AT2G23950/SARK/NIK1/AT5G45780/NIK2/NIK3,0.60334514,-1.303423734,47732.41667,0.280318209,1382.1883,-1.916409796,441,-1.856946421,9.78E-06,-1.521664533
OG0000525,AT2G38510/AT4G23030/ADS1/AT5G19700/ZF14,0.764680418,-1.958000741,37625.5,0.027672524,373.6988,-2.695163038,139,-2.443240321,8.93E-06,-1.943825104
OG0000527,AT4G38520/AT5G02760/AT5G66080/AT3G12620/AT3G17090/AT3G51370/AT3G55050,0.405480307,0.468991683,35461.56667,-1.024335457,2856.558,-0.651008125,923,-0.383814469,1.02E-05,0.362625034
OG0000528,AT4G29110/AT3G16330/AT1G52140,0.70992161,-1.260406667,39288.16667,0.158773095,943.4963,-1.589981775,300,-1.583557213,9.07E-06,-1.83358792
OG0000529,AT2G35910/AT5G06490/AT5G07040,0.861753247,-1.871227718,45709.16667,1.336256933,583.9076,-0.964996955,195,-0.928816893,8.93E-06,-0.90154724
OG0000530,AT4G39830/AT5G21100/AT5G21105,0.727385784,-1.350467925,36831.5,-0.03740747,850.2313,-1.722879945,272,-1.670315968,9.37E-06,-1.529452309
OG0000533,AT4G00990/IBM1/AT1G11950/AT1G62310,0.572517805,-0.735213226,32687,-0.687140527,2551.8474,-0.461967254,817,-0.346758921,1.01E-05,0.197389735
OG0000534,LHCB2.2/LHB1B2/LHB1B1/LHCB2.3/CAB3/CAB2/CAB1,0.801597961,-2.352855372,4785,-3.669947089,1210.8261,-2.144119791,275,-2.5693405,8.87E-06,-2.850372004
OG0000536,AT2G36290/AT5G22460/AT3G48410/AT3G54240/AT1G74280/AT1G74290/AT1G74300,0.587422487,-1.347531173,94737.5,2.28904631,928.0616,-2.23047882,308,-2.135121441,9.64E-06,-1.611885309
OG0000537,RGP2/RGP4/RGP1/RGP3,0.556393586,-0.61884011,63894,1.467779977,2569.8634,-0.447468769,804,-0.398255942,1.00E-05,-0.22443826
OG0000538,AT2G18620/GGPS4/GGPS1/AT3G14510/AT3G14530/GGPS3/AT3G20160/AT3G29430/AT3G32040,0.785714286,-2.661380273,NA,NA,NA,NA,NA,NA,NA,NA
OG0000539,AT2G30650/AT2G30660/AT4G31810/CHY1/AT3G60510,0.354936121,1.382801881,42859.13333,0.216338475,4035.4657,1.151233714,961,0.259820255,1.01E-05,0.142781331
OG0000544,RALFL19/RALFL33/RALFL22/RALF23/RALF1/RALFL4,0.552833936,-0.955456734,56440.63333,0.845440188,1524.6885,-1.756003438,416,-1.964341185,9.78E-06,-1.531413815
OG0000545,WIP4/NTT/WIP3/DOT5/TT1/WIP5,0.759040959,-2.143515976,35199.23333,-0.176967132,541.7252,-2.234152033,189,-2.114773031,8.91E-06,-1.974917288
OG0000546,AT1G13470/AT1G13480/AT1G13490/AT1G13500/AT1G13510/AT1G13520/AT1G13530/AT1G13540/AT1G13550/AT1G61600,0.777031773,-2.74067284,19179.33333,-2.212550145,825.2917,-2.37672196,245,-2.425582469,8.78E-06,-2.771503011
OG0000547,HB21/HB24/HB22/HB25/HB31,0.729421769,-1.799589499,56068.16667,1.071186912,912.1159,-1.985719021,265,-2.071298522,9.19E-06,-2.055958553
OG0000548,AGAL2/AGAL1/AT3G56310,0.560544327,-0.365451772,58940.73333,1.393353705,2864.0843,0.052016829,892,0.19119276,1.02E-05,1.413707369
OG0000549,AT4G38540/AT5G05320,0.599484642,-0.279193037,24464,-0.715132896,671.995,-1.513967967,211,-1.513012181,8.81E-06,-1.608550334
OG0000550,CSLD1/CSLD4/CSLD2/CSLD3/CSLD5/CSLD6,0.609898638,-1.357118553,85956.5,2.084464854,2342.9539,-0.815393399,625,-1.125657478,1.00E-05,-0.582956821
OG0000551,IRX6/COB/COBL1/COBL2/COBL6,0.568894105,-0.912035949,58542.16667,1.229656367,2444.5327,-0.546579528,719,-0.68137666,1.01E-05,0.18407529
OG0000553,SRF1/SRF3/SRF8/SRF7/SRF6,0.505313641,-0.369246034,62694.5,1.310708305,1608.4746,-1.462443917,521,-1.403865016,9.88E-06,-1.117104752
OG0000555,AT5G60390/AT1G07920/AT1G07930/AT1G07940,0.460902431,0.265084375,57942.4,1.175156595,4425.4337,1.695372116,1126,1.149465946,9.93E-06,-0.746908368
OG0000556,RAB7A/AT4G02910/RABG3A/RABG3c/RAB7B/RABG3B/RABG3E/RABG3d,0.483469275,-0.610272357,54631.83333,0.637164855,3116.5893,-0.400561048,988,-0.045928426,1.01E-05,0.089816798
OG0000560,GLR2/GLR3.5/GLUR2/GLR3.6/GLR3.4/GLR3.3,0.431852814,0.272131935,48827.46667,0.361001921,1193.8872,-2.159514337,421,-1.937826878,9.88E-06,-1.292269156
OG0000561,AT2G31390/AT4G10260/AT5G51830/AT3G59480/AT1G06020/AT1G06030/AT1G66430,0.626232917,-1.582962464,43013,0.227557458,1393.547,-1.427047408,448,-1.39415681,9.78E-06,-1.181854435
OG0000563,ERF9/ERF4/ERF12/ERF11/ERF8,0.600770308,-1.132279842,21960.66667,-1.701805428,1226.5943,-1.605233155,340,-1.722879945,9.03E-06,-2.188586882
OG0000564,EIL1/AT5G10120/AT5G65100/EIN3/EIL3,0.383101422,0.995893345,35344.83333,-0.167708985,2777.5339,-0.020068968,888,0.177275994,1.02E-05,1.124512359
OG0000565,AT4G23730/AT5G14500/AT5G57330/AT3G01590/AT3G61610,0.412876984,0.613479983,47912.75,0.420740359,2305.4078,-0.849794933,745,-0.777809676,1.01E-05,0.293625415
OG0000566,AT4G01700/HCHIB/AT1G02360,0.918858182,-2.167652715,19439.5,-1.588906454,972.471,-1.543308494,309,-1.539319374,9.05E-06,-1.853547122
OG0000567,AIR3/SBT5.4,0.81538184,-1.346067145,34225.83333,0.638655505,420.162,-1.223206213,150,-1.133137013,9.13E-06,-0.739694005
OG0000568,AT5G25930,0.73835926,-0.386387105,15433.23333,-0.667634684,1485.9724,-0.165550847,421,-0.272420907,8.84E-06,-0.960164673
OG0000570,LRL1/UNE12/LRL2/LRL3/AT1G03040,0.50633466,-0.37748529,76793.66667,1.845141332,1655.6965,-1.408769134,575,-1.264730433,1.01E-05,0.115186949
OG0000572,LOB/ASL1/LBD25/AS2,0.79931642,-1.892054878,25923.66667,-1.022795264,426.1229,-2.530123701,144,-2.408650004,8.46E-06,-2.272653572
OG0000573,AT5G56190/AT3G13340/AT1G36070/AT1G55680/AT1G78070,0.363507021,1.235297708,34421.2,-0.767564029,2370.7262,-0.791876313,786,-0.640894145,1.01E-05,0.061457748
OG0000574,AT4G32340/AT5G20190/AT1G80130,0.698650516,-1.212792166,29043.16667,-0.734109349,751.5976,-1.853547122,222,-1.916409796,9.47E-06,-1.412057463
OG0000575,AT5G11460/AT5G49120/AT1G79970,0.585160792,-0.564264718,15440.3,-1.418680322,616.4882,-1.614118625,221,-1.47315816,9.68E-06,-0.700679337
OG0000576,AT4G04630/AT4G21970/AT3G15040,0.761846874,-1.487010095,33964.9,0.084017884,1466.7088,-0.737297766,506,-0.651759952,9.96E-06,0.022501959
OG0000578,AT4G24340/AT4G24350/AT4G28940,0.910951319,-2.109498856,47010.4,0.737696845,679.0332,-1.998994696,219,-1.924095994,9.19E-06,-1.714887571
OG0000580,AT2G25905/AT2G28310/AT3G26440/AT3G27470/AT1G08040/AT1G13000/AT1G24570/AT1G67850,NA,-0.283497903,56335.73333,0.832471011,2211.5976,-1.091372131,725,-0.982583005,1.02E-05,0.79604343
OG0000581,AT2G48020/AT5G18840/AT1G08890/AT1G08900/AT1G54730,0.560064935,-0.844657514,28540.9,-1.337743374,861.0934,-2.319305876,297,-2.181965466,9.52E-06,-1.828710499
OG0000583,AT5G08250/CYP86B1/CYP86C2/CYP86C3/CYP86C4/CYP86C1,0.861835498,-2.424526109,76783.33333,2.071298522,926.3469,-1.616360021,211,-1.985719021,8.76E-06,-2.089834127
OG0000584,TCP2/TCP17/TCP5/PTF1/TCP24,0.631737013,-1.333737732,31239.66667,-0.835484573,900.6697,-2.005766882,313,-1.838509354,9.71E-06,-1.302142901
OG0000585,AT4G33180/AT4G39955/AT5G09430/AT5G21950/AT1G78210,0.679672101,-1.573719069,36726.83333,-0.305391587,710.8804,-2.272653572,245,-2.150216567,9.59E-06,-1.498838342
OG0000586,LURP1/AT5G01750/AT3G11740/AT1G33840,0.799794471,-1.897392114,18381.28571,-1.218721212,901.4874,-1.207299465,308,-1.141263442,9.55E-06,-0.926479219
OG0000587,UBC25/AT1G53023/AT1G53025,0.47004329,0.389573722,31351.8,-0.125293597,2147.8784,-0.238179504,704,-0.14677569,9.99E-06,0.125600054
OG0000588,TT7,0.943518877,-1.259099652,5073.733333,-1.517805011,477.7618,-1.125657478,113,-1.353532757,8.41E-06,-1.230952551
OG0000590,VAMP725/VAMP723/SAR1/VAMP724/VAMP721/VAMP726,0.39339007,0.726334827,54042.73333,0.829036171,3666.3437,0.526564751,1114,0.963061344,1.02E-05,0.968393004
OG0000591,SSL2/SSL1/AT5G22020/AT3G57030/SSL3,0.561221458,-0.854409384,39898.16667,-0.238492319,1287.6873,-1.788157465,407,-1.758852175,9.83E-06,-1.267441205
OG0000592,AT5G11090/AT5G20370/AT5G25280,0.658310802,-1.023448201,16673.4,-1.343718906,935.6246,-1.166707578,303,-1.157746525,9.37E-06,-1.177586062
OG0000593,GAD3/GAD4/GAD/AT3G17720/GAD5/GAD2,0.704227994,-1.851181966,35718.83333,-0.132958623,702.3976,-1.958099481,240,-1.815912508,9.41E-06,-1.484044235
OG0000594,bZIP2/GBF6/bZIP44,0.672978896,-1.097612938,20587,-1.498838342,578.4832,-2.188586882,204,-2.017262543,9.51E-06,-1.352773212
OG0000595,STY8/STY17/STY46,0.509604448,0.036509535,25405,-1.070647413,1411.4281,-1.134872084,476,-1.044059137,9.87E-06,-0.666495226
OG0000596,PP2CG1/AT3G17250/AT3G51470/AT3G62260/AT1G48040,0.518387961,-0.496555675,48632.06667,0.474861103,2537.8829,-0.649505574,788,-0.633444407,1.01E-05,-0.138789248
OG0000598,AMT2,0.74637741,-0.422634162,31761.16667,0.471120642,1023.1428,-0.507796147,344,-0.474180526,9.64E-06,-0.125906523
OG0000602,ETC2/TCL2/TCL1/CPC/CPL3/TRY/ETC1,0.771212121,-2.372114818,30925.16667,-0.864281474,367.977,-3.099144185,131,-2.868501568,8.88E-06,-2.306078273
OG0000603,PHB/HB-8/REV/PHV/ATHB-15,0.715649351,-1.737484909,75820.4,1.806505612,1657.2757,-1.407949427,511,-1.44668055,1.00E-05,-0.612768969
OG0000604,AT2G30810/GASA4/GASA5/AT3G10185/GASA6,0.732610047,-1.81779399,32583.5,-0.401220041,858.7101,-1.709619569,283,-1.634590664,9.41E-06,-1.476767425
OG0000609,PAB4/PAB2/PAB3/PAB1/PAB8/PAB5,0.409805024,0.514354891,34964.4,-0.710429013,3892.203,0.844571163,989,0.226933442,1.02E-05,0.578637826
OG0000610,AT5G41120/AT5G41130/AT3G02030/AT3G26820/PES2/PES1,0.586528726,-1.199942848,41007.23333,-0.130198337,1120.7816,-1.992312968,393,-1.811189026,9.77E-06,-1.379048924
OG0000611,AtCDC48C/CDC48/AtCDC48B,0.585377955,-0.56808102,43296.8,0.468065163,4337.1478,1.689008216,1250,2.061018134,1.02E-05,1.201647209
OG0000612,AT2G36325/AT5G03590/AT5G03600/AT5G03610/AT3G09930,0.755158068,-1.913736644,79082.66667,2.553180054,702.3429,-0.830323088,250,-0.747712362,9.48E-06,-0.360352943
OG0000613,CASP3/CASP1/CASP4/CASP5/CASP2,0.979747111,-3.191588517,8481.666667,-3.235804716,697.2075,-2.622308851,165,-2.907868762,7.83E-06,-3.298970028
OG0000614,HSP90.1/Hsp81.4/HSP81-3/HSP81-2,0.703679654,-1.492388923,22720.83333,-1.625407817,2060.4783,-0.866049746,631,-0.918105179,9.58E-06,-1.506360053
OG0000615,AT4G14780/AT5G50000/AT3G01490/AT3G22750/ATMRK1,0.535604845,-0.647371067,57184.9,0.987027197,1616.3254,-1.456270682,545,-1.342220527,1.01E-05,0.436740086
OG0000616,rpl14/ndhA/AT2G44065,0.559535202,0.531297224,15824.5,-0.642388357,2964.4836,0.924146597,923,1.032073161,9.83E-06,0.204836146
OG0000617,GulLO5/GulLO2/GulLO6/GulLO7/GulLO4/GulLO1,0.831343656,-2.471844126,16220.66667,-1.369666988,570.9467,-1.687743612,173,-1.682711994,8.19E-06,-2.043534914
OG0000618,AT2G40113/AT4G17215/AT5G47635,0.860554487,-1.859443696,20512,-1.503529438,735.5542,-1.881364388,200,-2.050951062,8.20E-06,-2.481027225
OG0000619,AT5G10760/AT5G10770,0.918618915,-1.733487377,15409,-1.422851414,759.4283,-1.388553841,182,-1.645088897,8.98E-06,-1.500710819
OG0000620,AT3G14250/AT3G53690,0.820327222,-1.36233307,NA,NA,NA,NA,NA,NA,NA,NA
OG0000625,AT1G02040,0.946644437,-1.284985613,NA,NA,NA,NA,NA,NA,NA,NA
OG0000626,PP2A-3/PP2A-4/PP2A-2/PP2A-1/PP2A,0.326946528,1.831853605,37079.3,-0.50468554,4342.4164,1.469567984,1282,2.058481757,1.03E-05,1.850169107
OG0000627,AT4G21903/AT4G21910/AT3G21690/AT1G11670/AT1G61890,0.825921376,-2.275521557,27529.16667,-1.434664153,895.8745,-2.260747995,307,-2.141101046,9.65E-06,-1.599743457
OG0000628,VSR4/VSR3/VSR2/VSR5/VSR7/VSR1/VSR6,0.454303836,-0.115970424,88237.4,2.038652554,2930.425,-0.465691698,944,-0.151695049,1.02E-05,0.732120374
OG0000629,LRB1/LRB3/POB1,0.541314115,-0.20823813,48665.5,1.089168532,3259.6544,0.710429013,977,0.813275423,1.02E-05,1.856946421
OG0000630,HMG2/HMG1,0.465149726,0.703059565,52253.2,1.294374346,1929.3621,-0.404187669,620,-0.384141786,9.94E-06,-0.064504334
OG0000631,NST1/NAC070/NAC066/NAC012/NAC015/SMB,0.845095772,-2.504492951,6142.333333,-1.386960974,705.415,-0.826466447,158,-1.090820734,7.72E-06,-1.62998206
OG0000634,ABS2/NGA1/DPA4/AT3G11580/NGA2/NGA3,0.723272727,-1.944122551,20572.33333,-2.114773031,516.7627,-3.0035374,177,-2.833133515,9.08E-06,-2.414217543
OG0000635,RABA4B/RABA4C/RABA4a/RABA4D/RABA3,0.444329897,0.265696679,40086.4,0.229117885,3347.2103,0.512644666,1045,0.882087932,1.02E-05,1.383785755
OG0000636,TPPE/TPPH/TPPI/TPPJ/TPPC/TPPD/TPPB,0.664536797,-1.796612724,20427.23333,-2.319305876,532.5298,-3.378885915,185,-2.976961237,8.83E-06,-2.887626015
OG0000637,JP630/PG1/PG2,0.734853519,-1.375914798,34907.33333,-0.204525655,1296.6904,-1.221281061,395,-1.268800091,9.43E-06,-1.458028798
OG0000638,AT4G26288/OXS3/AT3G03170,0.817878788,-1.694956271,29897.5,-0.24851489,1086.9159,-1.030520684,294,-1.188605718,9.05E-06,-1.453641918
OG0000639,TRX3/TRX1/TRX5,0.716834106,-1.286336443,33182.83333,-0.347081835,1483.2323,-1.075514174,454,-1.104706574,9.70E-06,-1.046684691
OG0000640,HCT/AT5G57840,0.572253788,-0.085668745,31976.13333,-0.077001907,860.0097,-1.262703436,247,-1.352014447,9.60E-06,-0.832041119
OG0000644,AT4G14358/NRT2.4/NRT2.3/NRT2.6/NRT2:1/NRT2.2/NRT2.5,0.776231642,-2.237818807,5744.333333,-2.771503011,197.1882,-3.183391992,67,-3.138490438,8.17E-06,-2.515468401
